,,Author,Date,Rating,"Rating Delivery Service","Rating Product Quality","Rating Seller Service",Review,Version,"Oversea Shopping",Region,"Picture included",Photos,Videos,"Profile Url","Review Url"
1,,shirleyadiaz,"2023-07-19 00:54:20",5,5,5,5,"Material Quality:good
Colour:nice and cool
Appearance:good

Very good and nice items. Thank you Aprilunique.",,no,ph,no,,,"Rating Total: 247; No Stars: 0 reviews; *: 1 reviews; **: 9 reviews; ***: 20 reviews; ****: 217 reviews;  With Context: 46;  With Image: 27;  With Media: 27;  Local Review: 247;  Overall Fit Small: 1;  Overall Fit Fit: 75; ",https://shopee.vn/shop/645149609,https://shopee.ph/p-i.175763552.22239109051,,
2,,cbdaamo123,"2023-08-12 14:10:20",5,5,5,5,,,no,ph,no,,,"Rating Total: 247; No Stars: 0 reviews; *: 1 reviews; **: 9 reviews; ***: 20 reviews; ****: 217 reviews;  With Context: 46;  With Image: 27;  With Media: 27;  Local Review: 247;  Overall Fit Small: 1;  Overall Fit Fit: 75; ",https://shopee.vn/shop/280298044,https://shopee.ph/p-i.175763552.22239109051,,
3,,lyndiebelliones,"2023-08-16 11:53:04",5,5,5,5,,,no,ph,no,,,"Rating Total: 247; No Stars: 0 reviews; *: 1 reviews; **: 9 reviews; ***: 20 reviews; ****: 217 reviews;  With Context: 46;  With Image: 27;  With Media: 27;  Local Review: 247;  Overall Fit Small: 1;  Overall Fit Fit: 75; ",https://shopee.vn/shop/287908465,https://shopee.ph/p-i.175763552.22239109051,,
4,,mitchteoogo,"2023-08-19 10:04:35",5,5,5,5,"Appearance:10
Material Quality:10
Colour:10",,no,ph,no,,,"Rating Total: 247; No Stars: 0 reviews; *: 1 reviews; **: 9 reviews; ***: 20 reviews; ****: 217 reviews;  With Context: 46;  With Image: 27;  With Media: 27;  Local Review: 247;  Overall Fit Small: 1;  Overall Fit Fit: 75; ",https://shopee.vn/shop/722718757,https://shopee.ph/p-i.175763552.22239109051,,
5,,loudomasigpiad,"2023-08-19 13:27:16",5,5,5,5,,,no,ph,no,,,"Rating Total: 247; No Stars: 0 reviews; *: 1 reviews; **: 9 reviews; ***: 20 reviews; ****: 217 reviews;  With Context: 46;  With Image: 27;  With Media: 27;  Local Review: 247;  Overall Fit Small: 1;  Overall Fit Fit: 75; ",https://shopee.vn/shop/499951904,https://shopee.ph/p-i.175763552.22239109051,,
6,,regmaganda,"2023-08-20 19:53:36",5,5,5,5,,,no,ph,no,,,"Rating Total: 247; No Stars: 0 reviews; *: 1 reviews; **: 9 reviews; ***: 20 reviews; ****: 217 reviews;  With Context: 46;  With Image: 27;  With Media: 27;  Local Review: 247;  Overall Fit Small: 1;  Overall Fit Fit: 75; ",https://shopee.vn/shop/294280396,https://shopee.ph/p-i.175763552.22239109051,,
7,,ehrababe,"2023-08-21 00:26:28",5,5,5,5,,,no,ph,no,,,"Rating Total: 247; No Stars: 0 reviews; *: 1 reviews; **: 9 reviews; ***: 20 reviews; ****: 217 reviews;  With Context: 46;  With Image: 27;  With Media: 27;  Local Review: 247;  Overall Fit Small: 1;  Overall Fit Fit: 75; ",https://shopee.vn/shop/9187362,https://shopee.ph/p-i.175763552.22239109051,,
8,,00y99l20hp,"2023-08-22 07:41:13",5,5,5,5,"Material Quality:good
Appearance:good
Colour:good

maganda kasya s anak kng lalaki grade 6",,no,ph,no,,,"Rating Total: 247; No Stars: 0 reviews; *: 1 reviews; **: 9 reviews; ***: 20 reviews; ****: 217 reviews;  With Context: 46;  With Image: 27;  With Media: 27;  Local Review: 247;  Overall Fit Small: 1;  Overall Fit Fit: 75; ",https://shopee.vn/shop/453823037,https://shopee.ph/p-i.175763552.22239109051,,
9,,k*****6,"2023-08-24 11:05:25",5,5,5,5,"Appearance:👍👍👍
Material Quality:👍👍👍
Colour:👍👍👍

All items received complete and in good condition. Quality is ok for it’s price. Thank you seller for the smooth and fast transaction.
Thank you shopee!
https://cf.shopee.vn/file/ph-11134103-7r98o-lkth34rm4133d5
https://cf.shopee.vn/file/ph-11134103-7r98o-lkth34rm4133d5",,no,ph,yes,https://cf.shopee.vn/file/ph-11134103-7r98o-lkth34rm4133d5,https://down-tx-sg.vod.susercontent.com/api/v4/11110103/mms/ph-11110103-6ke14-lkth3gtudscr36.default.mp4,"Rating Total: 247; No Stars: 0 reviews; *: 1 reviews; **: 9 reviews; ***: 20 reviews; ****: 217 reviews;  With Context: 46;  With Image: 27;  With Media: 27;  Local Review: 247;  Overall Fit Small: 1;  Overall Fit Fit: 75; ",https://shopee.vn/shop/226644262,https://shopee.ph/p-i.175763552.22239109051,https://cf.shopee.vn/file/ph-11134103-7r98o-lkth34rm4133d5,https://down-tx-sg.vod.susercontent.com/api/v4/11110103/mms/ph-11110103-6ke14-lkth3gtudscr36.default.mp4
10,,alyanaandres,"2023-09-01 09:17:57",5,5,5,5,,,no,ph,no,,,"Rating Total: 247; No Stars: 0 reviews; *: 1 reviews; **: 9 reviews; ***: 20 reviews; ****: 217 reviews;  With Context: 46;  With Image: 27;  With Media: 27;  Local Review: 247;  Overall Fit Small: 1;  Overall Fit Fit: 75; ",https://shopee.vn/shop/196352094,https://shopee.ph/p-i.175763552.22239109051,,
