,,Author,Date,Rating,"Rating Delivery Service","Rating Product Quality","Rating Seller Service",Review,Version,"Oversea Shopping",Region,"Picture included",Photos,Videos,"Profile Url","Review Url"
1,,ilonajanesiao,"2021-08-22 04:54:12",5,0,5,0,,,no,ph,no,,,"Rating Total: 178; No Stars: 1 reviews; *: 1 reviews; **: 5 reviews; ***: 16 reviews; ****: 155 reviews;  With Context: 35;  With Image: 19;  With Media: 21;  Local Review: 178; ",https://shopee.vn/shop/31914499,https://shopee.ph/p-i.417861506.9838205174,,
2,,minda15adon,"2021-09-10 03:43:12",5,0,5,0,,,no,ph,no,,,"Rating Total: 178; No Stars: 1 reviews; *: 1 reviews; **: 5 reviews; ***: 16 reviews; ****: 155 reviews;  With Context: 35;  With Image: 19;  With Media: 21;  Local Review: 178; ",https://shopee.vn/shop/387129315,https://shopee.ph/p-i.417861506.9838205174,,
3,,gimellefuentesii,"2021-09-22 08:44:47",5,0,5,0,,,no,ph,no,,,"Rating Total: 178; No Stars: 1 reviews; *: 1 reviews; **: 5 reviews; ***: 16 reviews; ****: 155 reviews;  With Context: 35;  With Image: 19;  With Media: 21;  Local Review: 178; ",https://shopee.vn/shop/33109109,https://shopee.ph/p-i.417861506.9838205174,,
4,,joshryeleros,"2021-09-23 12:32:03",5,0,5,0,"
https://cf.shopee.vn/file/c65ddbe225d80bff79e9a36b6795db18
https://cf.shopee.vn/file/c65ddbe225d80bff79e9a36b6795db18",,no,ph,yes,https://cf.shopee.vn/file/c65ddbe225d80bff79e9a36b6795db18,,"Rating Total: 178; No Stars: 1 reviews; *: 1 reviews; **: 5 reviews; ***: 16 reviews; ****: 155 reviews;  With Context: 35;  With Image: 19;  With Media: 21;  Local Review: 178; ",https://shopee.vn/shop/396644942,https://shopee.ph/p-i.417861506.9838205174,https://cf.shopee.vn/file/c65ddbe225d80bff79e9a36b6795db18,
5,,jenner22,"2021-10-21 11:55:05",5,0,5,0,,,no,ph,no,,,"Rating Total: 178; No Stars: 1 reviews; *: 1 reviews; **: 5 reviews; ***: 16 reviews; ****: 155 reviews;  With Context: 35;  With Image: 19;  With Media: 21;  Local Review: 178; ",https://shopee.vn/shop/201468813,https://shopee.ph/p-i.417861506.9838205174,,
6,,rutherine,"2021-10-29 04:12:05",5,0,5,0,"Excited to try.",,no,ph,yes,,https://down-tx-sg.vod.susercontent.com/api/v4/11110103/mms/ph_bac91776-df4e-4cec-a312-237a3baf6ece_000041.default.mp4,"Rating Total: 178; No Stars: 1 reviews; *: 1 reviews; **: 5 reviews; ***: 16 reviews; ****: 155 reviews;  With Context: 35;  With Image: 19;  With Media: 21;  Local Review: 178; ",https://shopee.vn/shop/128203317,https://shopee.ph/p-i.417861506.9838205174,,https://down-tx-sg.vod.susercontent.com/api/v4/11110103/mms/ph_bac91776-df4e-4cec-a312-237a3baf6ece_000041.default.mp4
7,,unoescudero1976,"2021-11-13 03:53:25",5,0,5,0,,,no,ph,no,,,"Rating Total: 178; No Stars: 1 reviews; *: 1 reviews; **: 5 reviews; ***: 16 reviews; ****: 155 reviews;  With Context: 35;  With Image: 19;  With Media: 21;  Local Review: 178; ",https://shopee.vn/shop/57527025,https://shopee.ph/p-i.417861506.9838205174,,
8,,browdhof,"2021-11-13 12:07:00",5,0,5,0,"Maganda pagkakabalot",,no,ph,no,,,"Rating Total: 178; No Stars: 1 reviews; *: 1 reviews; **: 5 reviews; ***: 16 reviews; ****: 155 reviews;  With Context: 35;  With Image: 19;  With Media: 21;  Local Review: 178; ",https://shopee.vn/shop/220006866,https://shopee.ph/p-i.417861506.9838205174,,
9,,firebyte,"2021-11-24 08:21:44",5,0,5,0,"Thanks seller..",,no,ph,no,,,"Rating Total: 178; No Stars: 1 reviews; *: 1 reviews; **: 5 reviews; ***: 16 reviews; ****: 155 reviews;  With Context: 35;  With Image: 19;  With Media: 21;  Local Review: 178; ",https://shopee.vn/shop/154683552,https://shopee.ph/p-i.417861506.9838205174,,
10,,dakfbie_val76,"2021-12-01 00:23:42",5,0,5,0,,,no,ph,no,,,"Rating Total: 178; No Stars: 1 reviews; *: 1 reviews; **: 5 reviews; ***: 16 reviews; ****: 155 reviews;  With Context: 35;  With Image: 19;  With Media: 21;  Local Review: 178; ",https://shopee.vn/shop/55965755,https://shopee.ph/p-i.417861506.9838205174,,
